Time,TrialID,GazePosX,GazePosY,PupilDilation,TrialImage,TrialCategory
606886,10,647.1,763.2,4732.55,Rest4,Rest
606926,10,647.3,762.4,4734.45,Rest4,Rest
606966,10,648.9,763.9,4739.95,Rest4,Rest
607006,10,645.6,764.2,4745.15,Rest4,Rest
607046,10,645.1,762.6,4752.5,Rest4,Rest
607086,10,642.7,758.9,4755.55,Rest4,Rest
607126,10,648.6,762.1,4753.0,Rest4,Rest
607166,10,646.7,763.7,4767.85,Rest4,Rest
607206,10,648.4,761.5,4770.4,Rest4,Rest
607246,10,648.7,760.6,4782.35,Rest4,Rest
607286,10,648.7,760.2,4790.6,Rest4,Rest
607326,10,647.6,758.5,4812.15,Rest4,Rest
607366,10,644.9,757.9,4829.7,Rest4,Rest
607406,10,647.1,754.3,4847.75,Rest4,Rest
607446,10,644.1,753.1,4881.6,Rest4,Rest
607486,10,640.4,747.6,4909.25,Rest4,Rest
607648,11,636.8,739.7,4991.85,Syn_BubbleSort,Comprehension
607688,11,636.2,740.0,5011.25,Syn_BubbleSort,Comprehension
607728,11,633.0,736.4,5029.15,Syn_BubbleSort,Comprehension
607768,11,632.8,735.8,5043.2,Syn_BubbleSort,Comprehension
607808,11,631.8,732.1,5059.0,Syn_BubbleSort,Comprehension
607848,11,633.2,733.1,5061.15,Syn_BubbleSort,Comprehension
607888,11,635.2,731.8,5086.75,Syn_BubbleSort,Comprehension
607928,11,617.9,684.6,5127.7,Syn_BubbleSort,Comprehension
607968,11,542.4,439.3,5221.6,Syn_BubbleSort,Comprehension
608008,11,551.1,452.0,5153.5,Syn_BubbleSort,Comprehension
608048,11,551.8,461.3,4956.35,Syn_BubbleSort,Comprehension
608088,11,547.3,471.1,4726.6,Syn_BubbleSort,Comprehension
608128,11,474.0,428.4,4492.45,Syn_BubbleSort,Comprehension
608168,11,495.8,388.1,4263.9,Syn_BubbleSort,Comprehension
608208,11,507.8,377.6,4059.2,Syn_BubbleSort,Comprehension
608248,11,511.9,392.6,3898.25,Syn_BubbleSort,Comprehension
608288,11,511.5,415.0,3756.25,Syn_BubbleSort,Comprehension
608328,11,519.0,428.4,3645.2,Syn_BubbleSort,Comprehension
608368,11,606.8,398.3,3535.75,Syn_BubbleSort,Comprehension
608408,11,628.2,402.9,3458.55,Syn_BubbleSort,Comprehension
608448,11,630.0,408.2,3404.45,Syn_BubbleSort,Comprehension
608488,11,634.5,409.4,3371.15,Syn_BubbleSort,Comprehension
608528,11,638.8,399.1,1516.5,Syn_BubbleSort,Comprehension
608568,11,,,0.0,Syn_BubbleSort,Comprehension
608608,11,,,0.0,Syn_BubbleSort,Comprehension
608648,11,534.7,510.4,1478.3,Syn_BubbleSort,Comprehension
608688,11,541.1,513.8,3316.3,Syn_BubbleSort,Comprehension
608728,11,541.4,513.0,3340.05,Syn_BubbleSort,Comprehension
608768,11,542.6,509.3,3350.15,Syn_BubbleSort,Comprehension
608808,11,467.5,490.4,3399.45,Syn_BubbleSort,Comprehension
608848,11,322.3,465.1,3456.0,Syn_BubbleSort,Comprehension
608888,11,324.6,462.1,3504.15,Syn_BubbleSort,Comprehension
608928,11,321.2,457.1,3536.45,Syn_BubbleSort,Comprehension
608968,11,280.3,456.0,3577.9,Syn_BubbleSort,Comprehension
609008,11,206.6,447.2,3611.1,Syn_BubbleSort,Comprehension
609048,11,208.1,442.8,3632.65,Syn_BubbleSort,Comprehension
609088,11,207.8,439.8,3669.35,Syn_BubbleSort,Comprehension
609128,11,211.5,435.3,3692.65,Syn_BubbleSort,Comprehension
609168,11,276.7,447.0,3703.3,Syn_BubbleSort,Comprehension
609208,11,290.5,443.1,3723.15,Syn_BubbleSort,Comprehension
609248,11,290.8,443.1,3737.5,Syn_BubbleSort,Comprehension
609288,11,286.7,436.8,3750.3,Syn_BubbleSort,Comprehension
609328,11,290.1,434.4,3765.1,Syn_BubbleSort,Comprehension
609368,11,292.2,436.3,3779.55,Syn_BubbleSort,Comprehension
609408,11,387.2,428.4,3834.85,Syn_BubbleSort,Comprehension
609448,11,398.4,423.4,3852.2,Syn_BubbleSort,Comprehension
609488,11,399.2,421.3,3867.05,Syn_BubbleSort,Comprehension
609528,11,396.9,421.8,3869.25,Syn_BubbleSort,Comprehension
609568,11,395.2,422.9,3863.65,Syn_BubbleSort,Comprehension
609608,11,398.5,426.1,3846.55,Syn_BubbleSort,Comprehension
609648,11,397.1,426.7,3829.95,Syn_BubbleSort,Comprehension
609688,11,406.5,421.9,3820.0,Syn_BubbleSort,Comprehension
609728,11,411.7,423.8,3791.15,Syn_BubbleSort,Comprehension
609768,11,412.2,425.4,3778.15,Syn_BubbleSort,Comprehension
609808,11,409.6,428.2,3765.5,Syn_BubbleSort,Comprehension
609848,11,417.8,427.3,3744.75,Syn_BubbleSort,Comprehension
609888,11,473.1,435.3,3751.0,Syn_BubbleSort,Comprehension
609928,11,470.2,434.0,3738.1,Syn_BubbleSort,Comprehension
609968,11,472.8,434.4,3740.3,Syn_BubbleSort,Comprehension
610008,11,473.5,436.2,3752.95,Syn_BubbleSort,Comprehension
610048,11,471.0,436.2,3757.45,Syn_BubbleSort,Comprehension
610088,11,472.3,432.2,3777.8,Syn_BubbleSort,Comprehension
610128,11,472.5,433.0,3804.3,Syn_BubbleSort,Comprehension
610168,11,469.7,426.0,3841.65,Syn_BubbleSort,Comprehension
610208,11,471.6,429.1,3852.95,Syn_BubbleSort,Comprehension
610248,11,469.7,423.2,3880.35,Syn_BubbleSort,Comprehension
610288,11,470.6,419.4,3909.85,Syn_BubbleSort,Comprehension
610328,11,468.5,411.9,3919.8,Syn_BubbleSort,Comprehension
610368,11,469.2,412.8,3906.95,Syn_BubbleSort,Comprehension
610408,11,466.5,413.0,3899.25,Syn_BubbleSort,Comprehension
610448,11,536.8,411.8,3888.45,Syn_BubbleSort,Comprehension
610488,11,552.5,411.0,3874.45,Syn_BubbleSort,Comprehension
610528,11,553.4,410.0,3892.0,Syn_BubbleSort,Comprehension
610568,11,553.8,405.9,3909.45,Syn_BubbleSort,Comprehension
610608,11,553.8,406.6,3913.45,Syn_BubbleSort,Comprehension
610648,11,552.4,397.7,3945.5,Syn_BubbleSort,Comprehension
610688,11,554.7,397.6,3963.95,Syn_BubbleSort,Comprehension
610728,11,550.5,387.5,3984.8,Syn_BubbleSort,Comprehension
610768,11,540.6,385.9,3998.95,Syn_BubbleSort,Comprehension
610808,11,531.2,386.8,3991.5,Syn_BubbleSort,Comprehension
610848,11,666.6,397.8,3975.35,Syn_BubbleSort,Comprehension
610888,11,795.4,415.5,3931.1,Syn_BubbleSort,Comprehension
610928,11,803.7,423.7,3920.6,Syn_BubbleSort,Comprehension
610968,11,805.3,426.0,3910.45,Syn_BubbleSort,Comprehension
611008,11,804.5,425.8,3894.4,Syn_BubbleSort,Comprehension
611048,11,806.6,434.6,3900.15,Syn_BubbleSort,Comprehension
611088,11,809.8,430.3,3897.15,Syn_BubbleSort,Comprehension
611128,11,838.8,428.9,3896.5,Syn_BubbleSort,Comprehension
611168,11,845.2,431.0,3878.55,Syn_BubbleSort,Comprehension
611208,11,845.4,430.0,3884.45,Syn_BubbleSort,Comprehension
611248,11,845.1,430.1,3870.95,Syn_BubbleSort,Comprehension
611288,11,848.3,435.5,3842.9,Syn_BubbleSort,Comprehension
611328,11,892.3,431.7,3834.7,Syn_BubbleSort,Comprehension
611368,11,901.1,437.0,3807.85,Syn_BubbleSort,Comprehension
611408,11,899.6,436.4,3797.1,Syn_BubbleSort,Comprehension
611448,11,897.1,438.1,3778.15,Syn_BubbleSort,Comprehension
611488,11,896.4,438.1,3782.35,Syn_BubbleSort,Comprehension
611528,11,899.4,441.3,3784.2,Syn_BubbleSort,Comprehension
611568,11,899.4,438.5,3792.5,Syn_BubbleSort,Comprehension
611608,11,899.8,436.2,3812.9,Syn_BubbleSort,Comprehension
611648,11,900.9,432.8,3849.8,Syn_BubbleSort,Comprehension
611688,11,901.5,432.3,3881.05,Syn_BubbleSort,Comprehension
611728,11,901.4,426.6,3904.2,Syn_BubbleSort,Comprehension
611768,11,869.6,420.8,3948.95,Syn_BubbleSort,Comprehension
611808,11,386.7,462.9,4066.9,Syn_BubbleSort,Comprehension
611848,11,314.6,464.6,4084.3,Syn_BubbleSort,Comprehension
611888,11,315.8,463.4,4100.75,Syn_BubbleSort,Comprehension
611928,11,312.0,468.1,4109.35,Syn_BubbleSort,Comprehension
611968,11,310.5,462.6,4094.9,Syn_BubbleSort,Comprehension
612008,11,315.1,466.3,4101.6,Syn_BubbleSort,Comprehension
612048,11,316.2,466.5,4120.85,Syn_BubbleSort,Comprehension
612088,11,280.3,464.8,4114.75,Syn_BubbleSort,Comprehension
612128,11,270.0,461.8,4111.25,Syn_BubbleSort,Comprehension
612168,11,271.0,465.3,4106.0,Syn_BubbleSort,Comprehension
612208,11,269.8,469.6,4097.85,Syn_BubbleSort,Comprehension
612248,11,270.5,469.5,4084.25,Syn_BubbleSort,Comprehension
612288,11,270.5,470.9,4086.65,Syn_BubbleSort,Comprehension
612328,11,270.3,469.9,4087.85,Syn_BubbleSort,Comprehension
612368,11,269.1,470.1,4113.25,Syn_BubbleSort,Comprehension
612408,11,271.0,468.8,4123.75,Syn_BubbleSort,Comprehension
612448,11,272.2,468.6,4142.0,Syn_BubbleSort,Comprehension
612488,11,348.6,465.5,4174.35,Syn_BubbleSort,Comprehension
612528,11,423.0,460.4,4199.55,Syn_BubbleSort,Comprehension
612568,11,430.5,458.9,4208.45,Syn_BubbleSort,Comprehension
612608,11,433.8,454.8,4232.4,Syn_BubbleSort,Comprehension
612648,11,434.4,457.7,4252.95,Syn_BubbleSort,Comprehension
612688,11,434.1,452.6,4276.5,Syn_BubbleSort,Comprehension
612728,11,450.7,451.0,4293.6,Syn_BubbleSort,Comprehension
612768,11,463.7,450.0,4290.15,Syn_BubbleSort,Comprehension
612808,11,463.3,451.8,4294.55,Syn_BubbleSort,Comprehension
612848,11,462.5,451.6,4284.15,Syn_BubbleSort,Comprehension
612888,11,481.8,451.0,4260.3,Syn_BubbleSort,Comprehension
612928,11,579.9,444.0,4225.55,Syn_BubbleSort,Comprehension
612968,11,578.7,448.5,4184.6,Syn_BubbleSort,Comprehension
613008,11,578.4,448.6,4181.5,Syn_BubbleSort,Comprehension
613048,11,576.5,452.5,4158.45,Syn_BubbleSort,Comprehension
613088,11,576.7,454.5,4141.55,Syn_BubbleSort,Comprehension
613128,11,576.0,454.4,4125.3,Syn_BubbleSort,Comprehension
613168,11,577.9,458.9,4115.9,Syn_BubbleSort,Comprehension
613208,11,856.9,479.6,4102.35,Syn_BubbleSort,Comprehension
613248,11,916.4,479.4,4084.2,Syn_BubbleSort,Comprehension
613288,11,918.4,479.0,4082.05,Syn_BubbleSort,Comprehension
613328,11,918.8,478.4,4085.15,Syn_BubbleSort,Comprehension
613368,11,917.1,484.7,4055.65,Syn_BubbleSort,Comprehension
613408,11,914.9,484.1,4049.85,Syn_BubbleSort,Comprehension
613448,11,962.9,480.9,4067.1,Syn_BubbleSort,Comprehension
613488,11,1036.8,469.6,4068.1,Syn_BubbleSort,Comprehension
613528,11,1036.8,470.7,4033.45,Syn_BubbleSort,Comprehension
613568,11,1037.0,476.6,3996.6,Syn_BubbleSort,Comprehension
613608,11,1038.0,477.7,3984.55,Syn_BubbleSort,Comprehension
613648,11,1062.5,470.3,3971.4,Syn_BubbleSort,Comprehension
613688,11,1128.1,466.7,3966.05,Syn_BubbleSort,Comprehension
613728,11,1125.7,467.5,3949.2,Syn_BubbleSort,Comprehension
613768,11,1122.3,468.7,3946.6,Syn_BubbleSort,Comprehension
613808,11,1122.0,470.8,3940.2,Syn_BubbleSort,Comprehension
613848,11,1138.4,470.4,3928.6,Syn_BubbleSort,Comprehension
613888,11,1167.5,465.6,3933.2,Syn_BubbleSort,Comprehension
613928,11,1164.7,465.7,3943.5,Syn_BubbleSort,Comprehension
613968,11,1164.4,462.5,3961.75,Syn_BubbleSort,Comprehension
614008,11,1166.2,463.2,3961.55,Syn_BubbleSort,Comprehension
614048,11,1163.5,459.3,3981.45,Syn_BubbleSort,Comprehension
614088,11,1167.0,458.3,4001.95,Syn_BubbleSort,Comprehension
614128,11,1167.7,460.3,4022.25,Syn_BubbleSort,Comprehension
614168,11,1166.7,458.8,4043.5,Syn_BubbleSort,Comprehension
614208,11,1166.8,454.2,4068.9,Syn_BubbleSort,Comprehension
614248,11,1103.5,463.3,4092.05,Syn_BubbleSort,Comprehension
614288,11,493.0,522.9,4090.15,Syn_BubbleSort,Comprehension
614328,11,377.0,526.5,4127.05,Syn_BubbleSort,Comprehension
614368,11,372.5,531.1,4152.0,Syn_BubbleSort,Comprehension
614408,11,375.7,524.6,4181.65,Syn_BubbleSort,Comprehension
614448,11,375.8,519.0,4209.3,Syn_BubbleSort,Comprehension
614488,11,376.2,523.2,4222.1,Syn_BubbleSort,Comprehension
614528,11,376.4,520.4,4224.95,Syn_BubbleSort,Comprehension
614568,11,363.7,528.0,4202.65,Syn_BubbleSort,Comprehension
614608,11,351.3,535.1,4167.25,Syn_BubbleSort,Comprehension
614648,11,349.1,540.6,4132.75,Syn_BubbleSort,Comprehension
614688,11,351.5,544.2,4089.3,Syn_BubbleSort,Comprehension
614728,11,351.7,545.2,4071.25,Syn_BubbleSort,Comprehension
614768,11,354.1,544.2,4085.7,Syn_BubbleSort,Comprehension
614808,11,354.5,547.1,4085.45,Syn_BubbleSort,Comprehension
614848,11,353.8,543.0,4098.4,Syn_BubbleSort,Comprehension
614888,11,353.4,541.3,4116.75,Syn_BubbleSort,Comprehension
614928,11,352.2,539.4,4151.35,Syn_BubbleSort,Comprehension
614968,11,444.2,547.3,4178.45,Syn_BubbleSort,Comprehension
615008,11,518.2,549.0,4201.05,Syn_BubbleSort,Comprehension
615048,11,519.6,544.4,4221.9,Syn_BubbleSort,Comprehension
615088,11,519.2,546.1,4242.8,Syn_BubbleSort,Comprehension
615128,11,518.8,543.2,4275.15,Syn_BubbleSort,Comprehension
615168,11,520.5,537.8,4298.8,Syn_BubbleSort,Comprehension
615208,11,523.9,531.2,4318.35,Syn_BubbleSort,Comprehension
615248,11,737.6,533.5,4290.05,Syn_BubbleSort,Comprehension
615288,11,789.0,538.1,4265.15,Syn_BubbleSort,Comprehension
615328,11,792.8,536.9,4246.5,Syn_BubbleSort,Comprehension
615368,11,796.6,538.5,4226.15,Syn_BubbleSort,Comprehension
615408,11,796.7,543.3,4193.75,Syn_BubbleSort,Comprehension
615448,11,853.1,543.3,4166.35,Syn_BubbleSort,Comprehension
615488,11,868.6,543.4,4151.65,Syn_BubbleSort,Comprehension
615528,11,869.2,547.1,4140.85,Syn_BubbleSort,Comprehension
615568,11,870.2,546.9,4142.4,Syn_BubbleSort,Comprehension
615608,11,870.6,544.3,4145.05,Syn_BubbleSort,Comprehension
615648,11,868.7,547.2,4154.1,Syn_BubbleSort,Comprehension
615688,11,869.8,544.6,4172.95,Syn_BubbleSort,Comprehension
615728,11,868.7,545.8,4192.6,Syn_BubbleSort,Comprehension
615768,11,869.6,544.3,4208.2,Syn_BubbleSort,Comprehension
615808,11,867.5,541.2,4210.2,Syn_BubbleSort,Comprehension
615848,11,865.5,542.1,4228.8,Syn_BubbleSort,Comprehension
615888,11,843.3,545.8,4245.55,Syn_BubbleSort,Comprehension
615928,11,497.8,596.5,4322.4,Syn_BubbleSort,Comprehension
615968,11,469.9,601.8,4321.9,Syn_BubbleSort,Comprehension
616008,11,470.1,601.3,4326.0,Syn_BubbleSort,Comprehension
616048,11,470.5,605.3,4306.25,Syn_BubbleSort,Comprehension
616088,11,472.5,604.7,4303.1,Syn_BubbleSort,Comprehension
616128,11,423.9,599.7,4286.65,Syn_BubbleSort,Comprehension
616168,11,419.4,600.4,4284.35,Syn_BubbleSort,Comprehension
616208,11,422.5,603.5,4260.1,Syn_BubbleSort,Comprehension
616248,11,421.3,604.5,4237.4,Syn_BubbleSort,Comprehension
616288,11,421.5,605.2,4217.35,Syn_BubbleSort,Comprehension
616328,11,588.9,613.8,4190.6,Syn_BubbleSort,Comprehension
616368,11,759.4,623.2,4145.7,Syn_BubbleSort,Comprehension
616408,11,763.2,620.0,4136.1,Syn_BubbleSort,Comprehension
616448,11,765.5,622.1,4125.7,Syn_BubbleSort,Comprehension
616488,11,764.6,622.6,4131.8,Syn_BubbleSort,Comprehension
616528,11,766.6,621.9,4139.9,Syn_BubbleSort,Comprehension
616568,11,766.8,622.1,4146.75,Syn_BubbleSort,Comprehension
616608,11,767.8,621.5,4150.15,Syn_BubbleSort,Comprehension
616648,11,801.3,618.7,4167.2,Syn_BubbleSort,Comprehension
616688,11,831.2,615.4,4176.35,Syn_BubbleSort,Comprehension
616728,11,832.2,619.6,4170.95,Syn_BubbleSort,Comprehension
616768,11,866.8,615.9,4196.1,Syn_BubbleSort,Comprehension
616808,11,1039.7,569.6,4269.25,Syn_BubbleSort,Comprehension
616848,11,1038.5,570.8,4272.7,Syn_BubbleSort,Comprehension
616888,11,1038.2,571.4,4293.4,Syn_BubbleSort,Comprehension
616928,11,1039.1,570.5,4313.9,Syn_BubbleSort,Comprehension
616968,11,1073.7,568.6,4321.5,Syn_BubbleSort,Comprehension
617008,11,1188.0,544.2,4345.55,Syn_BubbleSort,Comprehension
617048,11,1187.0,544.8,4334.6,Syn_BubbleSort,Comprehension
617088,11,1187.3,545.6,4340.25,Syn_BubbleSort,Comprehension
617128,11,1185.7,544.5,4360.5,Syn_BubbleSort,Comprehension
617168,11,1186.7,545.4,4357.85,Syn_BubbleSort,Comprehension
617208,11,1187.2,545.8,4354.65,Syn_BubbleSort,Comprehension
617248,11,1183.1,544.1,4345.5,Syn_BubbleSort,Comprehension
617288,11,1185.1,545.7,4330.05,Syn_BubbleSort,Comprehension
617328,11,1242.6,541.5,4322.45,Syn_BubbleSort,Comprehension
617368,11,1238.7,540.2,4319.35,Syn_BubbleSort,Comprehension
617408,11,1236.1,537.7,4322.25,Syn_BubbleSort,Comprehension
617448,11,1235.7,537.0,4325.5,Syn_BubbleSort,Comprehension
617488,11,1234.6,538.8,4344.15,Syn_BubbleSort,Comprehension
617528,11,1236.7,540.3,4356.1,Syn_BubbleSort,Comprehension
617568,11,1234.3,539.5,4374.7,Syn_BubbleSort,Comprehension
617608,11,1234.0,538.6,4403.55,Syn_BubbleSort,Comprehension
617648,11,1230.6,539.2,4423.95,Syn_BubbleSort,Comprehension
617688,11,1225.8,537.3,4445.95,Syn_BubbleSort,Comprehension
617728,11,1225.7,535.4,4447.25,Syn_BubbleSort,Comprehension
617768,12,918.0,604.6,4413.0,D2_5,D2
617808,12,509.8,676.3,4361.35,D2_5,D2
617848,12,514.1,677.2,4333.85,D2_5,D2
617888,12,512.7,677.2,4302.25,D2_5,D2
617928,12,513.1,679.5,4281.3,D2_5,D2
617968,12,514.9,679.8,4265.5,D2_5,D2
618008,12,515.0,677.7,4263.4,D2_5,D2
618048,12,511.4,680.6,4264.55,D2_5,D2
618088,12,510.7,682.2,4256.3,D2_5,D2
618128,12,502.7,669.5,4253.15,D2_5,D2
618168,12,231.0,507.3,4246.3,D2_5,D2
618208,12,176.0,468.9,4218.6,D2_5,D2
618248,12,178.1,467.6,4209.6,D2_5,D2
618288,12,177.8,467.6,4199.4,D2_5,D2
618328,12,136.5,484.1,4193.25,D2_5,D2
618368,12,133.5,490.9,4195.55,D2_5,D2
618408,12,152.3,492.1,2922.9,D2_5,D2
618448,12,,,0.0,D2_5,D2
618488,12,,,0.0,D2_5,D2
618528,12,,,0.0,D2_5,D2
618568,12,,,0.0,D2_5,D2
618608,12,,,0.0,D2_5,D2
618648,12,96.8,455.4,3007.8,D2_5,D2
618688,12,105.1,472.4,4327.05,D2_5,D2
618728,12,103.9,468.0,4342.35,D2_5,D2
618768,12,117.2,451.1,217.25,D2_5,D2
618808,12,,,0.0,D2_5,D2
618848,12,139.3,457.6,1105.65,D2_5,D2
618888,12,139.7,475.0,4439.55,D2_5,D2
618928,12,134.8,469.1,4484.2,D2_5,D2
618968,12,136.4,463.9,4516.35,D2_5,D2
619008,12,132.7,460.7,4539.1,D2_5,D2
619048,12,134.7,454.0,4569.4,D2_5,D2
619088,12,135.4,450.7,4595.5,D2_5,D2
619128,12,135.2,446.4,4614.65,D2_5,D2
619168,12,135.9,444.3,4639.4,D2_5,D2
619208,12,134.6,445.6,4651.4,D2_5,D2
619248,12,132.1,444.4,4658.45,D2_5,D2
619288,12,127.8,444.1,4659.45,D2_5,D2
619328,12,311.9,443.6,4705.35,D2_5,D2
619368,12,455.1,447.1,4701.65,D2_5,D2
619408,12,455.4,446.2,4689.1,D2_5,D2
619448,12,458.8,448.9,4671.8,D2_5,D2
619488,12,459.8,447.5,4657.15,D2_5,D2
619528,12,460.1,451.7,4620.85,D2_5,D2
619568,12,462.5,453.6,4586.95,D2_5,D2
619608,12,463.1,456.5,4566.05,D2_5,D2
619648,12,467.9,458.8,4533.95,D2_5,D2
619688,12,467.9,459.5,4489.45,D2_5,D2
619728,12,472.2,462.9,4461.15,D2_5,D2
619768,12,453.3,469.2,4447.5,D2_5,D2
619808,12,162.5,466.2,4416.9,D2_5,D2
619848,12,138.3,461.8,4409.25,D2_5,D2
619888,12,136.3,459.6,4411.25,D2_5,D2
619928,12,138.6,459.9,4435.25,D2_5,D2
619968,12,224.3,458.0,4462.1,D2_5,D2
620008,12,465.9,451.3,4508.35,D2_5,D2
620048,12,472.7,454.5,4517.9,D2_5,D2
620088,12,473.7,449.1,4551.75,D2_5,D2
620128,12,476.2,451.0,4580.55,D2_5,D2
620168,12,474.4,449.5,4601.2,D2_5,D2
620208,12,471.2,446.9,4623.4,D2_5,D2
620248,12,472.2,445.5,4649.35,D2_5,D2
620288,12,549.1,451.5,4650.25,D2_5,D2
620328,12,815.9,473.3,4641.6,D2_5,D2
620368,12,816.9,471.7,4634.25,D2_5,D2
620408,12,817.1,472.9,4639.75,D2_5,D2
620448,12,817.4,471.0,4631.05,D2_5,D2
620488,12,819.0,475.0,4634.8,D2_5,D2
620528,12,818.4,473.1,4628.4,D2_5,D2
620568,12,817.6,474.6,4634.65,D2_5,D2
620608,12,819.1,473.9,4628.65,D2_5,D2
620648,12,816.5,475.2,4635.4,D2_5,D2
620688,12,950.4,476.0,4631.9,D2_5,D2
620728,12,1183.4,461.9,4647.75,D2_5,D2
620768,12,1186.2,457.9,4631.0,D2_5,D2
620808,12,1189.8,460.2,4628.1,D2_5,D2
620848,12,1188.1,461.2,4611.85,D2_5,D2
620888,12,1187.6,459.2,4605.2,D2_5,D2
620928,12,1187.6,459.9,4585.8,D2_5,D2
620968,12,1184.2,464.6,4575.25,D2_5,D2
621008,12,1179.0,466.8,4547.4,D2_5,D2
621048,12,1171.4,469.3,4526.75,D2_5,D2
621088,12,1168.6,469.8,4509.85,D2_5,D2
621128,12,1168.2,468.4,4479.45,D2_5,D2
621168,12,1168.8,472.2,4463.6,D2_5,D2
621208,12,1167.7,474.6,4447.85,D2_5,D2
621248,12,1169.7,472.2,4431.7,D2_5,D2
621288,12,1170.3,475.0,4417.6,D2_5,D2
621328,12,1170.8,472.8,4401.65,D2_5,D2
621368,12,1099.1,483.2,4388.5,D2_5,D2
621408,12,408.8,595.0,4373.6,D2_5,D2
621448,12,148.6,701.8,4384.8,D2_5,D2
621488,12,151.5,711.0,4354.85,D2_5,D2
621528,12,156.5,713.4,4351.9,D2_5,D2
621568,12,157.0,717.2,4342.1,D2_5,D2
621608,12,156.5,716.6,4335.45,D2_5,D2
621648,12,155.3,717.4,4346.5,D2_5,D2
621688,12,154.8,717.3,4350.9,D2_5,D2
621728,12,155.6,715.1,4345.0,D2_5,D2
621768,12,152.0,719.7,4335.15,D2_5,D2
621808,12,155.2,719.6,4318.5,D2_5,D2
621848,12,152.7,719.0,4321.75,D2_5,D2
621888,12,152.6,721.5,4329.85,D2_5,D2
621928,12,334.0,751.6,4329.0,D2_5,D2
621968,12,440.4,768.5,4316.2,D2_5,D2
622008,12,446.3,767.9,4337.8,D2_5,D2
622048,12,449.6,762.5,4372.3,D2_5,D2
622088,12,449.2,762.4,4396.1,D2_5,D2
622128,12,447.5,764.4,4411.7,D2_5,D2
622168,12,449.7,759.3,4442.2,D2_5,D2
622208,12,450.3,759.6,4447.95,D2_5,D2
622248,12,452.2,760.8,4455.4,D2_5,D2
622288,12,487.0,779.1,4436.05,D2_5,D2
622328,12,481.7,781.8,4423.55,D2_5,D2
622368,12,476.7,782.3,4407.6,D2_5,D2
622408,12,476.4,782.2,4403.5,D2_5,D2
622448,12,477.3,782.9,4391.2,D2_5,D2
622488,12,474.6,782.3,4390.75,D2_5,D2
622528,12,539.1,790.8,4400.05,D2_5,D2
622568,12,810.4,811.5,4401.15,D2_5,D2
622608,12,821.7,811.5,4395.05,D2_5,D2
622648,12,823.1,813.1,4412.0,D2_5,D2
622688,12,822.5,816.5,4431.8,D2_5,D2
622728,12,822.2,811.4,4452.9,D2_5,D2
622768,12,823.5,810.3,4462.75,D2_5,D2
622808,12,822.2,807.1,4463.2,D2_5,D2
622848,12,812.4,810.4,4457.85,D2_5,D2
622888,12,806.3,794.2,4437.95,D2_5,D2
622928,12,808.0,804.6,4420.45,D2_5,D2
622968,12,810.9,810.9,4395.6,D2_5,D2
623008,12,806.2,805.7,4401.75,D2_5,D2
623048,12,814.6,805.7,4403.3,D2_5,D2
623088,12,1115.7,722.5,4463.5,D2_5,D2
623128,12,1162.3,710.7,4471.25,D2_5,D2
623168,12,1163.8,703.8,4499.7,D2_5,D2
623208,12,1158.8,703.0,4540.65,D2_5,D2
623248,12,1164.5,697.6,4572.25,D2_5,D2
623288,12,1165.3,693.4,4595.95,D2_5,D2
623328,12,1163.7,690.3,4625.35,D2_5,D2
623368,12,1167.0,688.7,4635.15,D2_5,D2
623408,12,1171.9,688.8,4621.9,D2_5,D2
623448,12,1170.1,689.5,4603.05,D2_5,D2
623488,12,1170.1,686.0,4587.15,D2_5,D2
623528,12,1168.4,687.5,4576.1,D2_5,D2
623568,12,1168.5,687.6,4563.5,D2_5,D2
623608,12,1152.8,689.2,4557.35,D2_5,D2
623648,12,1144.0,695.6,4546.75,D2_5,D2
623688,12,1138.9,695.4,4554.5,D2_5,D2
623728,12,1137.1,694.2,4572.3,D2_5,D2
623768,12,914.2,767.5,4586.55,D2_5,D2
623808,12,275.1,963.5,4632.2,D2_5,D2
623848,12,204.9,983.4,4637.55,D2_5,D2
623888,12,207.3,984.7,4625.75,D2_5,D2
623928,12,202.3,984.0,4622.0,D2_5,D2
623968,12,141.1,1021.4,4631.45,D2_5,D2
624008,12,128.3,1033.2,4631.95,D2_5,D2
624048,12,126.7,1037.1,4616.5,D2_5,D2
624088,12,127.3,1040.4,4593.3,D2_5,D2
624128,12,126.3,1038.6,4566.0,D2_5,D2
624168,12,122.2,1042.1,4540.3,D2_5,D2
624208,12,124.5,1044.1,4513.2,D2_5,D2
624248,12,122.4,1049.2,4495.7,D2_5,D2
624288,12,121.2,1050.5,4496.95,D2_5,D2
624328,12,122.4,1047.5,4513.0,D2_5,D2
624368,12,128.6,1016.8,4510.6,D2_5,D2
624408,12,153.4,1027.7,4514.6,D2_5,D2
624448,12,176.0,1028.8,4534.05,D2_5,D2
624488,12,177.0,1029.9,4553.7,D2_5,D2
624528,12,330.6,1068.5,4579.3,D2_5,D2
624568,12,450.2,1090.0,4590.55,D2_5,D2
624608,12,454.1,1084.6,4612.0,D2_5,D2
624648,12,457.7,1087.3,4628.35,D2_5,D2
624688,12,459.1,1088.1,4633.8,D2_5,D2
624728,12,457.2,1097.9,4631.3,D2_5,D2
624768,12,456.7,1104.6,4625.1,D2_5,D2
624808,12,456.9,1101.0,4615.85,D2_5,D2
624848,12,476.0,1118.2,4609.35,D2_5,D2
